,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
474517,326,1375,3,976401908,M,50,11,25302,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
714107,3685,1425,4,966866625,M,25,5,55100,Fierce Creatures (1997),Comedy,False
992772,4168,49,4,965335457,F,45,6,37766,When Night Is Falling (1995),Drama|Romance,False
469293,2088,1948,3,974660565,M,50,7,60618,Tom Jones (1963),Comedy,False
816086,4083,3504,3,965435375,M,56,14,92630,Network (1976),Comedy|Drama,False
197333,4342,1580,5,965231024,M,25,0,66614,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
76768,1877,3578,2,977431435,F,45,20,90069,Gladiator (2000),Action|Drama,False
591843,102,2485,1,1039274461,M,35,19,20871,She's All That (1999),Comedy|Romance,False
257707,3328,1554,4,967917476,M,56,19,91790-1161,"Pillow Book, The (1995)",Drama|Romance,False
718636,1241,3052,5,974833443,M,1,10,11803,Dogma (1999),Comedy,False
481132,2801,3489,3,972831668,F,25,3,12866,Hook (1991),Adventure|Fantasy,False
437518,4656,1339,4,963897801,M,25,17,94041,Bram Stoker's Dracula (1992),Horror|Romance,False
145928,4802,2396,5,962940369,M,56,1,40601,Shakespeare in Love (1998),Comedy|Romance,False
786571,3600,609,4,966626295,M,35,20,94506,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,False
435275,3967,2136,2,967551680,F,18,2,13603,"Nutty Professor, The (1963)",Comedy,False
145650,3940,2396,5,965693767,M,35,20,32708,Shakespeare in Love (1998),Comedy|Romance,False
995248,1733,716,3,986711675,M,18,14,43725,Switchblade Sisters (1975),Crime,False
441474,6010,596,4,957463123,M,35,0,79606,Pinocchio (1940),Animation|Children's,False
948970,4387,332,3,965247121,F,18,4,63109,Village of the Damned (1995),Horror|Sci-Fi,False
43473,5404,1,5,960255380,M,25,0,30068,Toy Story (1995),Animation|Children's|Comedy,False
837948,5943,1949,5,957202362,F,45,1,19806,"Man for All Seasons, A (1966)",Drama,False
572322,1242,708,3,975347508,F,35,0,10014,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,False
165648,3292,3418,4,971021277,F,50,6,79410,Thelma & Louise (1991),Action|Drama,False
406224,1755,3751,4,1037948178,F,18,4,77005,Chicken Run (2000),Animation|Children's|Comedy,False
364420,368,1120,4,976670271,M,25,0,90293,"People vs. Larry Flynt, The (1996)",Drama,False
207264,3643,2617,3,966475121,M,25,17,22302,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,False
415219,1383,778,3,976147963,F,25,7,19806,Trainspotting (1996),Drama,False
273896,4786,3386,4,963001232,M,45,6,22630,JFK (1991),Drama|Mystery,False
924374,5239,2929,4,961442557,M,35,7,07043,Reds (1981),Drama,False
928478,816,3054,3,975469803,M,45,0,92108,Pokémon: The First Movie (1998),Animation|Children's,False
686402,2761,1242,5,973147272,M,35,6,80917,Glory (1989),Action|Drama|War,False
564314,1617,2598,3,974731795,M,25,12,44060,Pushing Tin (1999),Comedy,False
970237,3200,523,3,968629169,F,25,1,98144,Ruby in Paradise (1993),Drama,False
484474,2176,924,5,974610993,M,1,19,73505,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
110997,2665,1225,3,973452837,M,35,11,98443,Amadeus (1984),Drama,False
849519,3081,3697,2,969800764,M,25,7,77252,Predator 2 (1990),Action|Sci-Fi|Thriller,False
508558,475,2000,4,976221578,F,25,2,55421,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
242877,5526,296,4,959634371,F,35,2,27514,Pulp Fiction (1994),Crime|Drama,False
808478,4042,1297,5,965510909,M,35,15,94002,Real Genius (1985),Comedy,False
845159,3224,2155,5,981844100,F,25,14,93428,"Slums of Beverly Hills, The (1998)",Comedy,False
745992,2102,2917,4,974653838,M,25,11,48825,Body Heat (1981),Crime|Thriller,False
20330,676,2797,3,975650912,M,18,16,55129,Big (1988),Comedy|Fantasy,False
888923,1354,1365,4,978298801,F,25,2,94040,Ridicule (1996),Drama,False
470665,3958,2316,2,965673186,M,45,7,46112,Practical Magic (1998),Drama|Romance,False
785737,1500,2942,1,1038930397,M,25,17,98115,Flashdance (1983),Drama|Romance,False
591622,3924,2976,2,965712411,M,50,12,90254,Bringing Out the Dead (1999),Drama|Horror,False
864120,3292,2110,4,968083987,F,50,6,79410,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,False
269679,349,2723,3,1005969129,M,1,10,08035,Mystery Men (1999),Action|Adventure|Comedy,False
532010,5418,1073,5,960185554,F,25,0,53589,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
137874,4562,593,4,967430630,M,35,10,94133,"Silence of the Lambs, The (1991)",Drama|Thriller,False
358140,4089,42,3,965455950,M,25,7,79416,Dead Presidents (1995),Action|Crime|Drama,False
57191,957,608,5,977202120,M,35,1,29706,Fargo (1996),Crime|Drama|Thriller,False
46328,3499,2692,5,966996217,M,25,3,77006,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
252598,524,1191,4,976171801,M,18,0,91320,Madonna: Truth or Dare (1991),Documentary,False
475336,5676,1375,2,958675580,M,25,20,78746,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
943939,3562,1755,1,966791004,F,25,6,32812,Shooting Fish (1997),Romance,False
767456,4386,3441,3,965248031,M,25,5,74055,Red Dawn (1984),Action|War,False
828405,1088,1086,4,1004904511,F,1,10,98103,Dial M for Murder (1954),Mystery|Thriller,False
31909,2934,1721,5,971486211,F,35,20,91324,Titanic (1997),Drama|Romance,False
372410,746,3246,4,975466747,F,18,19,95019,Malcolm X (1992),Drama,False
724609,5767,2792,2,958191457,M,25,2,75287,Airplane II: The Sequel (1982),Comedy,False
579995,5627,10,3,959041812,M,25,0,07040,GoldenEye (1995),Action|Adventure|Thriller,False
695060,549,1373,5,976117218,M,25,6,53217,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
360937,5555,151,3,959448361,M,1,10,37830,Rob Roy (1995),Drama|Romance|War,False
477928,33,916,3,978982449,M,45,3,55421,Roman Holiday (1953),Comedy|Romance,False
838323,1392,1964,3,974767633,M,45,3,90006,Klute (1971),Drama|Mystery,False
417386,4884,1233,5,962743640,M,35,14,90266,"Boat, The (Das Boot) (1981)",Action|Drama|War,False
751419,1457,125,5,974756859,M,25,1,95472,Flirting With Disaster (1996),Comedy,False
597620,2878,2581,4,972360969,F,50,20,88005,Never Been Kissed (1999),Comedy|Romance,False
808710,1749,2747,3,974753412,M,25,2,10040,"Little Shop of Horrors, The (1960)",Comedy|Horror,False
525173,2873,3175,3,972781769,F,18,4,64093,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
449241,3453,2657,2,975132744,M,35,7,07981,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,False
746258,5111,2917,4,962424671,M,35,2,78006,Body Heat (1981),Crime|Thriller,False
833943,2063,2471,2,975743310,M,25,4,43138,Crocodile Dundee II (1988),Adventure|Comedy,False
184214,4169,1641,5,973310398,M,50,0,66048,"Full Monty, The (1997)",Comedy,False
899160,1125,365,2,975628465,F,18,4,53715,Little Buddha (1993),Drama,False
491993,53,1967,5,977981473,M,25,0,96931,Labyrinth (1986),Adventure|Children's|Fantasy,False
667576,1433,1882,3,974760803,F,18,14,49505,Godzilla (1998),Action|Sci-Fi,False
579936,5256,10,3,961272697,M,25,16,30269,GoldenEye (1995),Action|Adventure|Thriller,False
42656,3108,1,3,969498856,M,50,6,22039,Toy Story (1995),Animation|Children's|Comedy,False
611552,4261,70,1,965306050,F,35,6,07950,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
172600,1901,2006,3,974694944,M,50,7,94024,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
232170,1897,1683,3,974773071,F,50,2,94530,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,False
626580,4168,1179,5,965335109,F,45,6,37766,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
543384,889,2393,3,975249176,M,45,20,10024,Star Trek: Insurrection (1998),Action|Sci-Fi,False
202362,4289,1378,4,965275698,M,35,14,32068,Young Guns (1988),Action|Comedy|Western,False
563980,4656,3101,4,963893842,M,25,17,94041,Fatal Attraction (1987),Thriller,False
46390,3832,2692,5,1013716158,F,25,7,43214,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
856726,1202,3555,4,978128680,M,35,12,97006,U-571 (2000),Action|Thriller,False
360293,3624,1693,4,983209771,M,25,12,60068,Amistad (1997),Drama,False
731452,5916,3505,3,957461100,M,50,20,48230,No Way Out (1987),Thriller,False
648215,2962,707,2,977246633,M,35,3,94109,Mulholland Falls (1996),Crime|Film-Noir|Thriller,False
581617,4411,2414,4,970365475,M,18,4,92122,Young Sherlock Holmes (1985),Action|Adventure|Mystery,False
744270,2555,3634,5,973997622,M,56,7,10522,Seven Days in May (1964),Thriller,False
276601,4932,2159,3,962652024,M,25,7,63303,Henry: Portrait of a Serial Killer (1990),Crime|Horror,False
956945,5504,1855,1,959738796,M,45,7,85287-2702,Krippendorf's Tribe (1998),Comedy,False
893372,5652,1816,1,958847637,M,18,0,47901,Two Girls and a Guy (1997),Comedy|Drama,False
661345,308,2083,3,995836583,M,25,2,10025,"Muppet Christmas Carol, The (1992)",Children's|Musical,False
48712,3992,260,4,965598087,M,25,4,32653,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
152836,4502,1957,4,965094569,M,50,0,01379,Chariots of Fire (1981),Drama,False
284189,284,2959,5,976571843,M,25,12,91910,Fight Club (1999),Drama,False
924506,3718,3069,5,966263606,M,50,17,07728,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,False
865086,2212,2491,3,974601866,M,18,4,80521,Simply Irresistible (1999),Comedy|Romance,False
968485,5428,1581,2,960086002,F,25,6,28412,Out to Sea (1997),Comedy,False
290599,4114,3476,3,965363569,M,35,14,48187,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
195713,623,1580,3,976337658,M,25,17,60555,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
578429,5809,2641,2,957989176,M,25,7,37206,Superman II (1980),Action|Adventure|Sci-Fi,False
713324,167,2150,3,977180876,F,25,11,10022,"Gods Must Be Crazy, The (1980)",Comedy,False
545963,2837,1230,4,972571000,M,18,0,49506,Annie Hall (1977),Comedy|Romance,False
843873,5329,1172,5,960838592,F,25,5,91773,Cinema Paradiso (1988),Comedy|Drama|Romance,False
402415,3487,1060,5,967057670,M,18,4,60611,Swingers (1996),Comedy|Drama,False
185898,5450,1394,4,984502896,M,18,12,02143,Raising Arizona (1987),Comedy,False
805257,4487,494,1,965012458,M,25,7,01850,Executive Decision (1996),Action|Thriller,False
919801,5310,2939,2,960928109,F,56,1,60605,Niagara (1953),Drama|Thriller,False
692353,3118,2644,3,969406363,M,25,0,77025,Dracula (1931),Horror,False
182664,2507,3421,4,974076838,M,25,4,94107,Animal House (1978),Comedy,False
978487,225,988,2,977257313,M,25,7,11215,Grace of My Heart (1996),Comedy|Drama,False
998119,5747,2449,1,958358503,M,25,0,03755,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,False
196024,1312,1580,4,974781710,M,25,14,60153,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
770905,2656,3614,4,973527998,M,56,13,32837,Honeymoon in Vegas (1992),Comedy|Romance,False
709271,5332,145,5,960863203,M,18,4,30332,Bad Boys (1995),Action,False
272001,3519,1923,3,967571384,F,25,14,11215,There's Something About Mary (1998),Comedy,False
322554,5163,357,4,961903569,M,45,6,53216,Four Weddings and a Funeral (1994),Comedy|Romance,False
383521,3512,2688,4,967481443,M,18,17,02140,"General's Daughter, The (1999)",Drama|Thriller,False
401689,1338,3452,4,974776602,M,25,0,94108,Romeo Must Die (2000),Action|Romance,False
788871,3217,540,2,968783134,F,35,0,92630,Sliver (1993),Thriller,False
319730,3516,3786,3,973558804,M,18,4,42101,But I'm a Cheerleader (1999),Comedy,False
353839,137,2336,5,977373153,F,45,6,78758,Elizabeth (1998),Drama,False
911556,5450,3910,2,979147966,M,18,12,02143,Dancer in the Dark (2000),Drama|Musical,False
673686,2529,44,2,974062650,F,35,9,95903,Mortal Kombat (1995),Action|Adventure,False
148209,2946,1597,3,971276156,M,35,16,92630,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
462182,4591,2090,4,964328596,M,25,15,02143,"Rescuers, The (1977)",Animation|Children's,False
942608,1599,3901,4,999966385,M,25,0,92646,Duets (2000),Comedy|Drama,False
463519,5306,830,4,960940150,F,25,17,92121,"First Wives Club, The (1996)",Comedy,False
54424,4889,2028,5,962736588,M,18,4,63108,Saving Private Ryan (1998),Action|Drama|War,False
219439,556,1387,1,976062177,F,25,9,37221,Jaws (1975),Action|Horror,False
853350,4523,3157,1,964813908,M,18,2,55304,Stuart Little (1999),Children's|Comedy,False
158768,5139,2501,4,962060660,M,50,16,12866,October Sky (1999),Drama,False
372502,1904,3246,4,974761815,M,18,1,30115,Malcolm X (1992),Drama,False
792883,1497,3274,4,974750756,M,50,5,80220,Single White Female (1992),Action,False
327083,5728,1030,3,958467404,F,35,20,09824,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,False
571187,198,2539,4,976980817,M,25,12,55108,Analyze This (1999),Comedy,False
77425,4107,3578,5,978392040,F,25,0,23221,Gladiator (2000),Action|Drama,False
205951,4626,2470,3,964113516,M,25,14,97219,Crocodile Dundee (1986),Adventure|Comedy,False
444864,2928,2078,4,971557366,M,25,2,90068,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,False
14125,1884,2398,4,983834674,M,45,20,93108,Miracle on 34th Street (1947),Drama,False
160798,2789,457,4,972949289,M,18,4,90025,"Fugitive, The (1993)",Action|Thriller,False
644045,5390,610,4,960327332,M,1,0,78130,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
324715,4090,2406,5,965425823,M,56,6,77379,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
322379,4329,357,2,965243496,F,25,14,78232,Four Weddings and a Funeral (1994),Comedy|Romance,False
471437,5367,1371,1,960500438,M,18,4,55344,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
794672,4827,905,4,962908599,M,35,0,13045,It Happened One Night (1934),Comedy,False
980498,3842,1503,2,967984192,F,35,16,92054,8 Heads in a Duffel Bag (1997),Comedy,False
626311,2334,1179,4,974429991,F,56,7,01562,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
19332,4387,2018,3,965250818,F,18,4,63109,Bambi (1942),Animation|Children's,False
772417,5819,3543,4,957906466,M,50,6,70808,Diner (1982),Comedy|Drama,False
663898,3081,327,1,969800859,M,25,7,77252,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,False
712451,2579,678,5,973891413,M,35,15,91411,Some Folks Call It a Sling Blade (1993),Drama|Thriller,False
800319,1793,1208,3,974702184,M,25,4,20008,Apocalypse Now (1979),Drama|War,False
954629,5468,544,3,967832231,M,25,12,94618,Striking Distance (1993),Action,False
960332,4408,1289,5,965170951,F,45,2,19033,Koyaanisqatsi (1983),Documentary|War,False
234212,1078,506,5,974939644,F,45,9,95661,Orlando (1993),Drama,False
360822,4258,151,3,965677311,M,25,17,19711,Rob Roy (1995),Drama|Romance|War,False
752735,1264,2118,4,974821280,M,25,1,53711,"Dead Zone, The (1983)",Horror|Thriller,False
898344,202,281,4,976937375,M,18,4,53706,Nobody's Fool (1994),Drama,False
833189,3336,2379,1,968096741,M,35,17,93436,Police Academy 2: Their First Assignment (1985),Comedy,False
935127,5539,3299,1,967650497,F,25,20,91403,Hanging Up (2000),Comedy|Drama,False
582387,1603,517,4,977149960,F,25,0,13326,Rising Sun (1993),Action|Drama|Mystery,False
597562,2100,2581,4,974653419,F,25,0,24017,Never Been Kissed (1999),Comedy|Romance,False
145113,2605,2396,4,973747245,M,35,7,75013,Shakespeare in Love (1998),Comedy|Romance,False
297921,5706,1089,1,958529817,M,18,17,08550,Reservoir Dogs (1992),Crime|Thriller,False
860420,533,2986,3,976230640,M,25,12,27514,Robocop 2 (1990),Action|Crime|Sci-Fi,False
638621,4932,446,3,962650779,M,25,7,63303,Farewell My Concubine (1993),Drama|Romance,False
128576,456,1196,4,976299981,M,35,0,55105,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
337493,550,838,4,976166794,M,45,8,21559,Emma (1996),Comedy|Drama|Romance,False
390382,1433,2699,4,974760403,F,18,14,49505,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
274518,712,968,5,975538007,M,25,0,95136,Night of the Living Dead (1968),Horror|Sci-Fi,False
74170,2077,1687,1,980061851,M,18,0,55112,"Jackal, The (1997)",Action|Thriller,False
135979,161,593,3,977219395,M,45,16,98107-2117,"Silence of the Lambs, The (1991)",Drama|Thriller,False
840353,1586,945,5,974738307,M,45,7,77351,Top Hat (1935),Comedy|Musical|Romance,False
121765,5120,1265,3,962257840,M,50,7,80302,Groundhog Day (1993),Comedy|Romance,False
64297,4732,648,3,963635803,M,25,14,24450,Mission: Impossible (1996),Action|Adventure|Mystery,False
673197,6030,1391,5,956718866,M,25,17,32618,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,False
576441,1641,3785,2,974714277,M,25,0,95819,Scary Movie (2000),Comedy|Horror,False
94743,2015,3256,2,988420074,M,18,4,01003,Patriot Games (1992),Action|Thriller,False
226506,1317,2987,4,974842296,M,45,7,98028,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
812189,2684,1235,5,973466644,F,18,0,19143,Harold and Maude (1971),Comedy,False
841250,699,1078,3,986532093,M,18,0,73505,Bananas (1971),Comedy|War,False
596841,1375,2724,2,974768223,F,45,5,95136,Runaway Bride (1999),Comedy|Romance,False
426940,1172,1257,5,974862566,F,25,0,61801,Better Off Dead... (1985),Comedy,False
539984,5550,1220,3,959619394,M,35,15,48187,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
603757,1958,1608,4,974690646,F,25,1,17055,Air Force One (1997),Action|Thriller,False
943127,2503,3791,1,974085669,M,35,17,19360,Footloose (1984),Drama,False
531496,3054,1073,3,970617090,M,18,4,44056,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
477383,2926,1377,2,971574263,F,18,2,55118,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
561780,1540,1288,5,974752306,M,45,0,97214,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
586464,4609,3354,4,964167228,F,25,4,53951,Mission to Mars (2000),Sci-Fi,False
683305,3675,1591,2,966364744,M,35,7,06680,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,False
707757,1489,3053,2,975118886,F,35,2,60201,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,False
223363,1639,2947,4,974839724,M,25,17,95405,Goldfinger (1964),Action,False
864329,438,1821,4,976255500,M,18,11,53705,"Object of My Affection, The (1998)",Comedy|Romance,False
329367,3694,3072,3,966302435,M,25,12,28227,Moonstruck (1987),Comedy,False
836649,3712,2088,3,966279607,M,25,17,60042,Popeye (1980),Adventure|Comedy|Musical,False
712140,4041,3450,4,965713333,M,18,3,48005,Grumpy Old Men (1993),Comedy,False
682213,3679,3698,3,966360679,M,25,4,68108,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
110890,2140,1225,4,974641695,M,45,14,46804,Amadeus (1984),Drama,False
37711,3992,1022,4,965600089,M,25,4,32653,Cinderella (1950),Animation|Children's|Musical,False
149755,1696,1954,5,974760612,M,35,7,95765,Rocky (1976),Action|Drama,False
307174,1264,2759,4,975885205,M,25,1,53711,Dick (1999),Comedy,False
152744,3589,1957,1,966661725,F,45,0,80010,Chariots of Fire (1981),Drama,False
520061,5889,899,5,957536082,M,50,20,06033,Singin' in the Rain (1952),Musical|Romance,False
194857,1606,2167,3,974730709,F,35,3,55405,Blade (1998),Action|Adventure|Horror,False
944227,838,3754,5,975359320,M,50,17,92661,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,False
640768,3167,3300,4,968815726,M,25,2,77056,Pitch Black (2000),Action|Sci-Fi,False
325712,3358,1101,4,967696529,F,25,1,91790,Top Gun (1986),Action|Romance,False
887886,225,1280,5,976830656,M,25,7,11215,Raise the Red Lantern (1991),Drama,False
395214,1501,3948,5,974828976,M,25,11,75801,Meet the Parents (2000),Comedy,False
866852,3074,3540,3,977084102,M,25,0,23451,Passion of Mind (1999),Romance|Thriller,False
367322,3261,454,4,968252798,M,45,20,87505,"Firm, The (1993)",Drama|Thriller,False
600147,716,762,4,982880778,M,18,4,98188,Striptease (1996),Comedy|Crime,False
142952,5952,2571,4,957144979,F,45,1,78231,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
928935,5250,885,4,962932862,M,50,6,01545,Bogus (1996),Children's|Drama|Fantasy,False
690984,5137,1407,4,964337393,M,18,18,65265,Scream (1996),Horror|Thriller,False
543353,689,2393,2,975584917,F,50,0,48103,Star Trek: Insurrection (1998),Action|Sci-Fi,False
647744,563,1301,4,976045658,M,25,4,53703,Forbidden Planet (1956),Sci-Fi,False
444885,3081,2078,4,969801569,M,25,7,77252,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,False
118180,3519,480,3,966955279,F,25,14,11215,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
702372,2288,2949,3,974520197,M,1,10,13066,Dr. No (1962),Action,False
313621,2174,202,2,974613586,M,50,12,87505,Total Eclipse (1995),Drama|Romance,False
955891,957,3720,5,975129077,M,35,1,29706,Sunshine (1999),Drama,False
521914,3983,539,3,965832918,M,25,0,30606,Sleepless in Seattle (1993),Comedy|Romance,False
270418,5519,2723,4,959654970,M,35,15,33167,Mystery Men (1999),Action|Adventure|Comedy,False
622309,3953,2643,1,976926000,M,25,12,55117,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,False
721851,1194,3210,3,1036310041,F,25,1,95617,Fast Times at Ridgemont High (1982),Comedy,False
741203,1757,196,2,974704395,M,25,4,75206,Species (1995),Horror|Sci-Fi,False
22934,1389,720,5,974765112,M,25,17,19801,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,False
940013,1181,2048,3,976067863,M,35,7,20716,"Great Mouse Detective, The (1986)",Animation|Children's,False
594227,3792,2567,4,992020511,M,25,6,68108,EDtv (1999),Comedy,False
9347,1889,2804,5,976399442,M,18,14,80023,"Christmas Story, A (1983)",Comedy|Drama,False
952671,2124,101,5,974647717,M,25,0,12306,Bottle Rocket (1996),Comedy,False
424170,5916,2054,3,957460424,M,50,20,48230,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,False
802013,2439,1785,3,974225470,M,45,17,48105,King of New York (1990),Action|Crime,False
791229,4663,3263,3,963864661,M,25,4,92037,White Men Can't Jump (1992),Comedy,False
351824,4022,474,3,965524458,M,35,14,53403,In the Line of Fire (1993),Action|Thriller,False
513950,2077,1203,5,979972199,M,18,0,55112,12 Angry Men (1957),Drama,False
951430,1626,742,2,974722572,M,18,4,10010,Thinner (1996),Horror|Thriller,False
667735,3365,1882,3,967663161,M,50,17,23059,Godzilla (1998),Action|Sci-Fi,False
932980,4543,2024,5,966031752,M,25,2,11105,"Rapture, The (1991)",Drama|Mystery,False
745360,5765,1965,5,958179941,M,25,11,44515,Repo Man (1984),Comedy|Sci-Fi,False
796321,5517,947,4,959700925,M,56,0,80210,My Man Godfrey (1936),Comedy,False
175169,5239,318,5,961441156,M,35,7,07043,"Shawshank Redemption, The (1994)",Drama,False
424771,3080,1252,5,972685437,M,25,20,55410,Chinatown (1974),Film-Noir|Mystery|Thriller,False
500793,2436,3087,4,976154728,M,25,7,22902,Scrooged (1988),Comedy,False
955946,4277,3720,4,1005218230,M,35,16,98133,Sunshine (1999),Drama,False
279689,1425,1649,4,977863349,M,1,10,08872,"Fast, Cheap & Out of Control (1997)",Documentary,False
527968,3971,2011,4,965658039,F,18,4,80228,Back to the Future Part II (1989),Comedy|Sci-Fi,False
914758,1943,1432,4,974765912,M,18,4,91501,Metro (1997),Action,False
765207,4788,3506,2,962999573,M,35,7,85331,North Dallas Forty (1979),Comedy|Drama,False
761710,3892,2709,3,972172840,M,25,20,91505,Muppets From Space (1999),Children's|Comedy,False
170197,2771,2002,3,973123645,M,18,1,92037,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
527784,3067,2011,2,970002995,F,25,0,02148,Back to the Future Part II (1989),Comedy|Sci-Fi,False
855782,1129,3937,3,974906167,M,35,17,22309,Runaway (1984),Sci-Fi|Thriller,False
491088,5656,858,4,958835003,M,25,15,03755,"Godfather, The (1972)",Action|Crime|Drama,False
324261,1939,2406,4,974692282,F,35,2,94930,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
271768,2472,1923,4,974236099,M,25,18,37922,There's Something About Mary (1998),Comedy,False
571565,3873,2539,4,965840472,F,45,2,94558,Analyze This (1999),Comedy,False
604675,1057,1396,3,974952111,M,45,17,73069,Sneakers (1992),Crime|Drama|Sci-Fi,False
786007,5954,2942,3,957704574,M,45,11,70802,Flashdance (1983),Drama|Romance,False
755875,839,2144,4,975362308,M,25,0,98103,Sixteen Candles (1984),Comedy,False
858623,3491,880,3,967072137,M,25,16,28542,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,False
98735,1584,2278,3,975387193,M,25,19,45701,Ronin (1998),Action|Crime|Thriller,False
866975,1749,909,2,974753323,M,25,2,10040,"Apartment, The (1960)",Comedy|Drama,False
344753,1087,2100,4,976132669,M,25,16,08826,Splash (1984),Comedy|Fantasy|Romance,False
751311,5809,556,5,957981656,M,25,7,37206,"War Room, The (1993)",Documentary,False
373050,1793,3173,2,974699986,M,25,4,20008,Any Given Sunday (1999),Drama,False
178418,1757,356,5,974707100,M,25,4,75206,Forrest Gump (1994),Comedy|Romance|War,False
909835,4649,3545,5,964038945,M,56,13,10025,Cabaret (1972),Musical|War,False
652804,2496,2989,3,974175694,M,50,1,37932,For Your Eyes Only (1981),Action,False
724354,2249,2792,5,974595908,M,25,5,60466,Airplane II: The Sequel (1982),Comedy,False
996773,2244,3944,1,974599192,M,1,10,60565,Bootmen (2000),Comedy|Drama,False
165138,1005,3418,4,975038814,M,35,11,08003,Thelma & Louise (1991),Action|Drama,False
708185,5747,3268,1,958355868,M,25,0,03755,Stop! Or My Mom Will Shoot (1992),Action|Comedy,False
499713,273,2424,2,976775760,M,18,4,55427,You've Got Mail (1998),Comedy|Romance,False
849628,3968,3697,5,965663758,M,25,2,02903,Predator 2 (1990),Action|Sci-Fi|Thriller,False
150541,5851,1954,5,957757806,F,18,20,55410,Rocky (1976),Action|Drama,False
161384,4471,457,3,967756615,M,25,6,94108,"Fugitive, The (1993)",Action|Thriller,False
157677,3507,380,3,967065314,M,25,0,02472,True Lies (1994),Action|Adventure|Comedy|Romance,False
267490,662,2291,4,975660705,M,18,4,99163,Edward Scissorhands (1990),Drama|Romance,False
460125,5931,329,3,957226820,F,18,7,94111,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
235026,4579,1250,4,969752324,F,18,4,63332,"Bridge on the River Kwai, The (1957)",Drama|War,False
180842,3471,3893,3,1039903519,M,18,4,80302,Nurse Betty (2000),Comedy|Thriller,False
466174,5643,1292,4,958889850,F,35,1,84108,Being There (1979),Comedy,False
336206,1899,2017,3,974776256,F,45,6,02135,Babes in Toyland (1961),Children's|Fantasy|Musical,False
85855,4543,2236,2,966030038,M,25,2,11105,Simon Birch (1998),Drama,False
448230,5636,3525,2,1043869016,M,25,7,98102,Bachelor Party (1984),Comedy,False
